Source database	Release date	Update date	Length	Isolate Lineage source	BioSample accession	Submitter Country	strain	name	region	country	date	host	authors	institution	sra_accession	passage_type	abbr_authors	division	location
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797662.1	HK06-28	Asia	Hong Kong	2006-01-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797661.1	HK06-27	Asia	Hong Kong	2006-01-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797660.1	HK06-26	Asia	Hong Kong	2006-01-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797659.1	HK06-25	Asia	Hong Kong	2006-01-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797658.1	HK06-24	Asia	Hong Kong	2006-01-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797657.1	HK06-23	Asia	Hong Kong	2006-01-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797656.1	HK05-22	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797655.1	HK05-21	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797654.1	HK05-20	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797653.1	HK05-19	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797652.1	HK05-18	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797651.1	HK05-17	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797650.1	HK05-16	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797649.1	HK05-15	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797648.1	HK05-14	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797647.1	HK05-13	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797646.1	HK05-12	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797645.1	HK05-11	Asia	Hong Kong	2005-12-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797644.1	HK05-10	Asia	Hong Kong	2005-11-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797643.1	HK05-09	Asia	Hong Kong	2005-11-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797642.1	HK05-08	Asia	Hong Kong	2005-11-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797641.1	HK05-07	Asia	Hong Kong	2005-11-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797640.1	HK05-06	Asia	Hong Kong	2005-10-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797639.1	HK05-05	Asia	Hong Kong	2005-04-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797638.1	HK05-04	Asia	Hong Kong	2005-03-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797637.1	HK05-03	Asia	Hong Kong	2005-02-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797636.1	HK04-02	Asia	Hong Kong	2004-06-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	2780	oronasopharynx		Hong Kong	MT797635.1	HK04-01	Asia	Hong Kong	2004-04-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-02-02T00:00:00Z	2021-02-02T00:00:00Z	27261	oronasopharynx		Hong Kong	MT797634.1	HK20-42	Asia	Hong Kong	2020-01-XX	Homo sapiens	Lau,S.K.P.,Lung,D.C.,Wong,E.Y.M.,Aw-Yong,K.L.,Wong,A.C.P.,Luk,H.K.H.,Li,K.S.M.,Fung,J.,Chan,T.T.Y.,Tang,J.Y.M.,Zhu,L.,Yip,C.C.Y.,Wong,S.C.Y.,Lee,R.A.,Tsang,O.T.Y.,Yuen,K.-Y.,Woo,P.C.Y.	The University of Hong Kong, Microbiology			Lau et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492222.1		Asia	China: Jiangxi	2011-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492221.1		Asia	China: Jiangxi	2013-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492220.1		Asia	China: Jiangxi	2011-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492219.1		Asia	China: Jiangxi	2012-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492218.1		Asia	China: Jiangxi	2013-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492217.1		Asia	China: Jiangxi	2013-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492216.1		Asia	China: Jiangxi	2013-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492215.1		Asia	China: Jiangxi	2014-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492214.1		Asia	China: Jiangxi	2017-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492213.1		Asia	China: Jiangxi	2018-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2021-07-07T00:00:00Z	2021-07-07T00:00:00Z	546			China	MT492212.1		Asia	China: Jiangxi	2018-XX-XX	Homo sapiens	Xu,G.,Li,J.,Xiong,Y.,Gong,T.,Shi,Y.,Zhou,J.,Xiao,F.,Zhang,Y.,Liu,S.,Liu,X.	Jiangxi Center for Disease Control and Prevention, Institution of Disease Testing			Xu et al		
GenBank	2020-05-31T00:00:00Z	2020-05-31T00:00:00Z	27307	oronasopharynx		USA	MT438700.1	HCoV-229E/USA/UAMS_DID_0108/2017	North America	USA	2017-01-27	Homo sapiens	Dinwiddie,D.L.,Dehority,W.N.,Schwalm,K.C.,Kothari,A.,Storm,E.,Thompson,T.,Putt,C.,Pomeroy,K.,Young,S.A.,Domman,D.,Kennedy,J.L.	University of New Mexico, Pediatrics			Dinwiddie et al		
GenBank	2020-05-31T00:00:00Z	2020-05-31T00:00:00Z	27060	oronasopharynx		USA	MT438699.1	HCoV-229E/USA/ACRI_0246/2017	North America	USA	2017-02-27	Homo sapiens	Dinwiddie,D.L.,Dehority,W.N.,Schwalm,K.C.,Kothari,A.,Storm,E.,Thompson,T.,Putt,C.,Pomeroy,K.,Young,S.A.,Domman,D.,Kennedy,J.L.	University of New Mexico, Pediatrics			Dinwiddie et al		
GenBank	2020-05-31T00:00:00Z	2020-05-31T00:00:00Z	27297	oronasopharynx		USA	MT438698.1	HCoV-229E/USA/ACRI_0256/2017	North America	USA	2017-02-24	Homo sapiens	Dinwiddie,D.L.,Dehority,W.N.,Schwalm,K.C.,Kothari,A.,Storm,E.,Thompson,T.,Putt,C.,Pomeroy,K.,Young,S.A.,Domman,D.,Kennedy,J.L.	University of New Mexico, Pediatrics			Dinwiddie et al		
GenBank	2020-05-31T00:00:00Z	2020-05-31T00:00:00Z	27305	oronasopharynx		USA	MT438697.1	HCoV-229E/USA/ACRI_0244/2017	North America	USA	2017-02-24	Homo sapiens	Dinwiddie,D.L.,Dehority,W.N.,Schwalm,K.C.,Kothari,A.,Storm,E.,Thompson,T.,Putt,C.,Pomeroy,K.,Young,S.A.,Domman,D.,Kennedy,J.L.	University of New Mexico, Pediatrics			Dinwiddie et al		
GenBank	2020-05-31T00:00:00Z	2020-05-31T00:00:00Z	27297	oronasopharynx		USA	MT438696.1	HCoV-229E/USA/UNM_0186/2016	North America	USA	2016-02-09	Homo sapiens	Dinwiddie,D.L.,Dehority,W.N.,Schwalm,K.C.,Kothari,A.,Storm,E.,Thompson,T.,Putt,C.,Pomeroy,K.,Young,S.A.,Domman,D.,Kennedy,J.L.	University of New Mexico, Pediatrics			Dinwiddie et al		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	387	feces		USA	MT221710.1	PREDICT_CMAB71535	Africa	Cameroon	2016-05-31	Hipposideros		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	394	feces		USA	MT125561.1	10196	Africa	Sierra Leone	2016-11-16	Hipposideros		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	394	oronasopharynx		USA	MT125487.1	10033	Africa	Guinea	2018-01-24	Hipposideros ruber		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2021-02-03T00:00:00Z	2021-02-03T00:00:00Z	27241			USA	MT118677.1		North America	USA	2018-XX-XX	Homo sapiens	Addetia,A.,Greninger,A.L.	University of Washington, UW Virology			Addetia et al		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	387	oronasopharynx		USA	MT083435.1	PREDICT_NPAH0387	Asia	Nepal	2017-01-21	Homo sapiens		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	387	oronasopharynx		USA	MT083392.1	PREDICT_NPAH0443	Asia	Nepal	2017-01-23	Homo sapiens		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	387	oronasopharynx		USA	MT083332.1	PREDICT_BDAH0319	Asia	Bangladesh	2018-02-11	Homo sapiens		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	387	feces		USA	MT083331.1	PREDICT_BDAH0283	Asia	Bangladesh	2018-02-09	Homo sapiens		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	387	oronasopharynx		USA	MT083330.1	PREDICT_BDAH0283	Asia	Bangladesh	2018-02-09	Homo sapiens		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	387	oronasopharynx		USA	MT082206.1	PREDICT_GHBH359267	Africa	Ghana	2018-06-13	Homo sapiens		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	387	feces		USA	MT082161.1	PREDICT_UGAB0173	Africa	Uganda	2017-05-23	Hipposideros		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	393	oronasopharynx		USA	MT082144.1	PREDICT_RWAH0323	Africa	Rwanda	2017-01-20	Homo sapiens		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	387	oronasopharynx		USA	MT082143.1	PREDICT_RWAH0318	Africa	Rwanda	2017-01-19	Homo sapiens		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
GenBank	2022-05-29T00:00:00Z	2022-05-29T00:00:00Z	387	oronasopharynx		USA	MT082142.1	PREDICT_RWAH0301	Africa	Rwanda	2017-01-16	Homo sapiens		University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine			?		
